1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-186,-38,-0.4,0.01,-1.2,-12,3,0.022000000000000002,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-162,-39,-0.26,-0.06,-1.4,-12,4,0.024,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.016
343,-35,0.51,-0.09,-0.9,-12,15,0.019,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
464,-28,0.67,0.23,-0.3,-11,1,0.012,-5.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
377,-20,0.69,0.15,0.6,-10,-8,-0.008,-1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007,0.022000000000000002
198,-14,0.4,0.25,1.3,-10,-25,-0.032,-0.9,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.021
-303,-17,-0.47,0.18,1.3,-10,-17,-0.03,-0.1,-0.0009,-0.0011,-0.0011,-0.0012,0.0001,0.0,0.0001,0.0,-0.0012,0.018000000000000002
-422,-24,-0.56,-0.08,0.7,-10,-5,-0.002,3.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.016
-317,-31,-0.52,-0.14,0.1,-11,17,0.005,1.4,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0001,0.0,-0.0006,0.015
-208,-34,-0.44,-0.14,-0.3,-11,18,0.019,0.1,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,0.0001,0.0,-0.0004,0.016
246,-33,0.21,-0.1,-0.6,-12,16,0.024,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
343,-30,0.34,-0.03,-0.5,-11,16,0.02,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02
176,-12,0.34,0.12,1.0,-10,-10,-0.006999999999999999,0.1,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.023
12,-10,0.09,0.4,1.3,-10,-28,-0.031,-4.0,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,0.017
-261,-14,-0.19,-0.13,1.2,-10,4,-0.013000000000000001,3.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018000000000000002
-156,-19,-0.16,-0.04,0.9,-10,6,0.006999999999999999,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
47,-21,0.0,-0.07,0.8,-10,11,0.008,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
185,-16,0.02,0.03,0.9,-10,3,-0.006,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
38,-5,-0.22,0.08,0.3,-11,-4,-0.004,0.0,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,0.018000000000000002
269,8,0.15,0.0,0.1,-11,5,0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
160,28,0.02,0.09,0.9,-10,-6,-0.011000000000000001,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
-142,29,-0.26,0.14,0.5,-10,-12,-0.009000000000000001,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018000000000000002
153,22,0.4,-0.02,0.6,-10,6,0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
188,24,0.43,0.07,0.9,-10,5,0.004,-0.7,-0.0007,-0.0006,-0.0006,-0.0005,-0.0002,0.0,-0.0002,0.0,-0.0005,0.02
99,29,0.18,0.1,1.5,-10,-7,-0.017,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
-155,28,-0.27,0.19,1.5,-10,-16,-0.027999999999999997,-0.6,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.017
-132,18,-0.42,-0.06,0.3,-11,9,0.003,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.016
126,18,-0.28,-0.1,-0.4,-11,17,0.01,-0.5,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.017
305,23,-0.17,-0.06,-0.7,-12,9,0.006999999999999999,0.3,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
462,37,0.09,0.01,-0.8,-12,6,0.012,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.023
244,50,0.26,0.23,-0.5,-11,-32,0.006999999999999999,2.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.024
88,52,0.28,0.34,-0.3,-11,-26,-0.004,-0.7,-0.0008,-0.0008,-0.0008,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007,0.023
-206,51,0.16,0.23,-0.1,-11,-26,-0.013999999999999999,1.9,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
-426,43,0.0,0.08,0.1,-11,0,-0.012,0.8,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017
-202,16,-0.35,-0.02,-0.9,-12,7,-0.005,0.0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.018000000000000002
-35,7,0.57,0.04,-0.3,-11,1,0.011000000000000001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-76,6,0.5,0.08,0.9,-10,-7,-0.013000000000000001,0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
-118,5,0.34,0.15,1.2,-10,-7,-0.034,-0.9,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.018000000000000002
-319,-30,-0.42,0.31,0.1,-17,-17,-0.012,0.1,-0.0015,-0.0015,-0.0016,-0.0016,0.0,0.0001,0.0,0.0,-0.0017,0.027000000000000003
-346,-36,-0.45,-0.04,-0.5,-17,13,0.001,2.2,-0.0012,-0.0014,-0.0014,-0.0014,0.0002,0.0,0.0,0.0,-0.0014,0.026000000000000002
5,-44,0.21,0.02,-0.9,-18,13,0.026000000000000002,-0.1,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.027999999999999997
102,-42,0.33,0.12,-0.4,-17,-2,-0.002,0.4,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.028999999999999998
92,-36,0.14,0.15,0.5,-17,-3,-0.008,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.027000000000000003
108,-34,0.08,0.09,0.6,-16,6,-0.004,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.027999999999999997
140,-29,-0.32,0.14,0.4,-17,0,-0.019,-0.2,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.027000000000000003
232,-21,-0.13,0.09,-0.4,-17,4,0.012,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.027999999999999997
242,-14,0.06,0.15,-0.5,-17,-4,0.01,0.4,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0.0,0.0,0.0,-0.0011,0.028999999999999998
-51,-5,-0.32,0.23,-1.0,-18,-8,-0.008,-0.1,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,0.0,0.0,-0.0015,0.027999999999999997
-118,-8,-0.1,0.2,-1.4,-18,-2,0.02,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.026000000000000002
-132,-9,0.04,0.11,-1.4,-18,-3,0.023,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.025
-36,-11,0.38,0.07,-1.2,-18,11,0.024,-0.5,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.027000000000000003
-12,-11,0.43,0.19,0.0,-17,-3,-0.011000000000000001,-0.5,-0.0015,-0.0015,-0.0015,-0.0014,0.0,0.0,-0.0002,0.0,-0.0014,0.027999999999999997
-187,-9,0.22,0.22,0.0,-20,2,0.021,-0.3,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.052000000000000005
-171,-14,0.38,0.27,0.6,-19,-3,-0.001,-0.4,-0.0026,-0.0024,-0.0024,-0.0024,-0.0002,0.0,0.0,0.0,-0.0024,0.053
-180,-15,0.37,0.27,0.7,-19,-4,-0.005,-0.2,-0.0031,-0.0028,-0.0028,-0.0026,-0.0004,0.0,-0.0004,0.0,-0.0026,0.048
-47,-23,-0.46,0.15,0.6,-19,5,-0.024,0.1,-0.0034,-0.0034,-0.0034,-0.0034,0.0,0.0,0.0,0.0,-0.0034,0.05
-25,-23,-0.55,0.16,0.4,-20,6,-0.022000000000000002,0.0,-0.0029,-0.0033,-0.0033,-0.0034,0.0003,0.0,0.0001,0.0,-0.0034,0.049
45,-23,-0.47,0.22,-0.9,-21,4,0.009000000000000001,-0.1,-0.0021,-0.0024,-0.0024,-0.0024,0.0003,0.0,0.0,0.0,-0.0024,0.048
53,-23,-0.45,0.23,-1.0,-21,4,0.009000000000000001,-0.2,-0.0018,-0.0021,-0.0021,-0.0024,0.0003,0.0,0.0003,0.0,-0.0024,0.05
87,-18,0.38,0.29,-1.1,-21,-2,0.023,-0.3,-0.0018,-0.0017,-0.0017,-0.0017,-0.0002,0.0,0.0,0.0,-0.0017,0.048
84,-18,0.43,0.3,-1.0,-21,-2,0.022000000000000002,-0.3,-0.002,-0.0018,-0.0018,-0.0017,-0.0003,0.0,-0.0002,0.0,-0.0017,0.049
73,-17,0.49,0.24,-0.7,-21,-3,0.003,0.4,-0.0028,-0.0027,-0.0027,-0.0023,-0.0002,0.0,-0.0005,0.0,-0.0023,0.051
-103,-17,0.05,0.37,0.0,-20,-12,-0.023,0.1,-0.0031,-0.0031,-0.0031,-0.0031,0.0,0.0,0.0,0.0,-0.0031,0.049
-220,-22,0.02,0.3,-0.1,-20,-3,0.006999999999999999,-0.3,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021,0.042
155,-28,0.27,0.08,0.6,-19,11,0.003,-0.3,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021,0.046
149,-18,-0.22,0.29,0.8,-19,-5,-0.018000000000000002,-0.4,-0.0025,-0.0026,-0.0026,-0.0028,0.0001,0.0,0.0001,0.0,-0.0028,0.047
-125,-16,-0.26,0.35,-0.4,-20,-9,0.006,-0.2,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021,0.040999999999999995
-165,-20,-0.05,0.03,-0.7,-21,10,0.02,2.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.039
28,-22,0.4,0.06,-0.4,-20,14,0.028999999999999998,0.1,-0.0013,-0.0013,-0.0013,-0.0013,-0.0002,0.0,0.0,0.0,-0.0013,0.044000000000000004
-81,-18,-0.14,0.31,0.8,-19,-9,-0.019,-0.1,-0.0026,-0.0026,-0.0026,-0.0026,0.0,0.0,0.0,0.0,-0.0026,0.040999999999999995
-138,-21,-0.33,0.12,0.5,-20,3,-0.016,1.4,-0.0023,-0.0026,-0.0026,-0.0026,0.0003,0.0,0.0,0.0,-0.0026,0.043
-152,-24,-0.27,0.31,-0.2,-20,-9,0.01,-0.2,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,0.04
-167,-28,-0.09,0.15,-0.5,-20,8,0.013000000000000001,0.4,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.042
-125,-30,-0.05,0.34,-0.5,-20,2,-0.008,-1.2,-0.0023,-0.0023,-0.0023,-0.0023,0.0,0.0,0.0,0.0,-0.0023,0.039
-121,-34,-0.15,0.15,-0.7,-21,8,-0.006,0.4,-0.0023,-0.0023,-0.0023,-0.0023,0.0,0.0,0.0,0.0,-0.0023,0.040999999999999995
-105,-34,-0.16,0.2,-0.7,-21,8,-0.006,-0.5,-0.0022,-0.0023,-0.0023,-0.0023,0.0001,0.0,0.0,0.0,-0.0023,0.04
-28,-38,0.35,0.24,-0.4,-20,-1,0.008,-0.3,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.040999999999999995
-32,-38,0.38,0.24,-0.2,-20,-2,0.008,-0.2,-0.0022,-0.0021,-0.0021,-0.0017,-0.0002,0.0,-0.0004,0.0,-0.0017,0.039
-34,-38,0.38,0.26,-0.2,-20,-2,-0.006,-0.3,-0.0023,-0.0022,-0.0022,-0.0021,-0.0002,0.0,-0.0002,0.0,-0.0021,0.04
-76,-40,-0.11,0.25,0.3,-20,-3,-0.022000000000000002,-0.1,-0.0026,-0.0026,-0.0026,-0.0026,0.0,0.0,0.0,0.0,-0.0026,0.035
-90,-41,-0.21,0.11,0.2,-20,-3,-0.015,0.5,-0.0022,-0.0022,-0.0022,-0.0024,0.0,0.0,0.0001,0.0,-0.0024,0.039
16,-41,0.02,0.24,-0.5,-20,-2,0.009000000000000001,-0.2,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.036000000000000004
290,-30,0.22,0.15,0.2,-20,5,0.002,-0.2,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.039
31,-16,-0.01,0.32,0.9,-19,-11,-0.011000000000000001,-0.2,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021,0.035
124,-13,-0.19,0.16,0.4,-20,4,-0.004,-0.2,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,0.034
153,-11,-0.18,0.15,0.2,-20,4,0.006,0.1,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.036000000000000004
126,0,0.01,0.25,-0.2,-20,-4,0.004,-0.1,-0.0018,-0.0017,-0.0017,-0.0017,-0.0002,0.0,0.0,0.0,-0.0017,0.038
-109,2,-0.19,0.36,-0.4,-20,-12,-0.009000000000000001,-0.3,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,0.035
-200,-3,-0.28,0.17,-0.7,-21,1,-0.006999999999999999,1.5,-0.0019,-0.002,-0.002,-0.002,0.0001,0.0,0.0,0.0,-0.002,0.032
-50,-9,0.09,0.15,-1.1,-21,7,0.018000000000000002,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.034
-5,-9,0.36,0.22,-0.6,-20,-1,0.009000000000000001,0.1,-0.0016,-0.0015,-0.0015,-0.0015,-0.0002,0.0,0.0,0.0,-0.0015,0.035
-56,-9,0.24,0.27,0.1,-20,-7,-0.013999999999999999,0.1,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,0.033
-157,-17,-0.39,0.24,-0.4,-20,-3,-0.013999999999999999,-0.1,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021,0.028999999999999998
-158,-20,-0.45,-0.11,-0.8,-21,8,-0.001,3.7,-0.0017,-0.0018,-0.0018,-0.0018,0.0001,0.0,0.0,0.0,-0.0018,0.03
-132,-20,-0.45,-0.09,-0.9,-21,15,0.0,3.2,-0.0015,-0.0017,-0.0017,-0.0018,0.0002,0.0,0.0001,0.0,-0.0018,0.028999999999999998
-96,-21,-0.44,-0.03,-1.0,-21,19,0.005,1.6,-0.0012,-0.0015,-0.0015,-0.0017,0.0004,0.0,0.0002,0.0,-0.0017,0.03
116,-20,0.09,0.11,-1.4,-21,10,0.031,0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.033
176,-16,0.46,0.31,-1.0,-21,-7,0.022000000000000002,-1.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.034
74,-12,0.55,0.32,-0.1,-20,-10,-0.006,-0.4,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.035
-133,-13,0.27,0.33,0.7,-19,-14,-0.02,0.1,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,0.028999999999999998
-110,-19,0.0,0.15,1.0,-19,9,-0.012,-1.6,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.031
-91,-23,-0.05,0.21,0.8,-19,-3,0.001,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.03
-27,-28,-0.22,0.19,0.3,-20,1,-0.006999999999999999,-0.1,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.028999999999999998
56,-28,-0.24,0.16,-0.2,-20,7,0.0,-0.6,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.03
129,-23,-0.07,0.2,-0.7,-21,2,0.008,-0.2,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014,0.031
85,-19,0.24,0.25,-0.5,-20,-4,0.013000000000000001,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.027999999999999997
62,-18,0.31,0.2,-0.4,-20,-5,0.009000000000000001,0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.028999999999999998
115,2,-0.41,0.22,-0.9,-21,-2,-0.005,0.0,-0.0014,-0.0016,-0.0016,-0.0017,0.0002,0.0,0.0001,0.0,-0.0017,0.027999999999999997
156,7,-0.12,0.21,-1.6,-21,2,0.013000000000000001,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.031
-27,11,0.15,0.35,-1.5,-21,-11,0.01,-0.4,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.032
-173,9,0.12,0.39,-1.4,-21,-16,-0.009000000000000001,-0.4,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.028999999999999998
-288,3,0.02,0.26,-1.3,-21,1,-0.008,-0.2,-0.0016,-0.0017,-0.0017,-0.0017,0.0001,0.0,0.0,0.0,-0.0017,0.027000000000000003
-118,-15,0.49,0.17,-0.3,-20,3,0.009000000000000001,-0.2,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0.0,0.0,0.0,-0.0012,0.027999999999999997
-107,-17,0.38,0.21,0.5,-20,-4,-0.016,-0.2,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.027000000000000003
-113,-19,0.24,0.1,0.8,-19,3,-0.015,1.1,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.027999999999999997
-127,-22,-0.16,0.24,0.9,-19,-10,-0.036000000000000004,-0.1,-0.0022,-0.0022,-0.0022,-0.0022,0.0,0.0,0.0,0.0,-0.0022,0.027000000000000003
322,-11,-0.15,-0.06,-1.0,-8,6,0.004,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.054000000000000006
261,6,-0.02,0.11,-1.2,-8,-7,0.005,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.055
9,12,0.04,0.2,-1.2,-8,-15,0.002,0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.054000000000000006
-128,11,0.06,0.12,-1.2,-8,-13,0.001,0.8,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.05
-226,2,0.17,0.08,-0.9,-8,-4,0.004,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.048
-224,-9,0.22,0.04,-0.4,-7,-1,-0.004,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.045
-216,-14,0.16,-0.17,-0.1,-7,6,-0.009000000000000001,1.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.044000000000000004
41,-18,-0.04,-0.11,0.1,-7,9,-0.008,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.045
185,-11,-0.14,-0.01,-0.3,-7,3,-0.003,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.048
43,-5,-0.18,0.13,-0.7,-8,-10,-0.002,0.2,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.047
-89,-6,-0.14,0.12,-1.0,-8,-6,0.002,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.045
-174,-13,-0.04,0.07,-1.2,-8,-4,0.004,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.043
-192,-15,0.0,-0.02,-1.3,-8,-4,0.006,0.3,-0.0007,-0.0007,-0.0007,-0.0008,0.0,0.0,0.0001,0.0,-0.0008,0.040999999999999995
35,-21,0.28,-0.03,-0.5,-7,4,0.003,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.043
-6,-19,0.17,0.06,0.1,-7,-7,-0.008,0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.039
162,-17,-0.05,-0.09,0.3,-7,7,-0.006999999999999999,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.042
-47,-8,-0.3,0.12,-0.8,-8,-8,-0.003,-0.2,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.04
-136,-12,-0.14,0.07,-1.3,-8,-2,0.009000000000000001,-0.6,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.036000000000000004
11,-16,0.16,-0.07,-1.3,-8,6,0.009000000000000001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.037000000000000005
117,-14,0.21,-0.03,-0.9,-8,3,-0.002,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.04
-157,-12,0.11,0.14,-0.2,-7,-11,-0.004,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.032
183,-17,0.06,-0.14,0.2,-7,14,-0.002,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.037000000000000005
-146,-1,-0.11,0.11,-0.2,-7,-9,-0.002,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.032
-196,-3,-0.12,0.05,-0.2,-7,-9,-0.002,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.034
-155,-14,-0.18,0.03,-0.8,-8,-1,-0.002,-0.2,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.032
120,-16,0.23,-0.02,-0.6,-8,3,0.005,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.036000000000000004
-76,-12,0.29,0.16,0.1,-7,-17,0.001,0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.031
-58,-20,0.16,-0.01,1.1,-6,3,-0.011000000000000001,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.028999999999999998
1,-21,0.02,-0.2,1.2,-6,12,-0.015,1.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.03
145,-18,-0.23,-0.07,1.0,-6,4,-0.013999999999999999,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.033
86,-12,-0.4,0.08,0.3,-7,-6,-0.005,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.03
90,-10,-0.44,0.01,-0.6,-7,6,-0.002,-0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.031
108,-6,-0.26,0.04,-1.5,-8,-1,0.009000000000000001,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.032
104,-5,-0.2,0.11,-1.7,-9,-2,0.009000000000000001,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.033
-56,-3,-0.01,0.15,-1.9,-9,-14,0.012,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.026000000000000002
-83,-7,0.19,-0.23,-1.7,-9,22,0.012,2.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.027999999999999997
3,-7,0.24,-0.07,-1.6,-9,19,0.011000000000000001,-1.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.027000000000000003
105,-6,0.38,-0.11,-1.3,-8,8,0.013999999999999999,0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.03
200,4,0.41,0.03,0.0,-7,-1,-0.005,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.032
127,8,0.33,0.23,0.5,-7,-18,-0.01,-1.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.033
-158,7,0.1,0.19,0.9,-6,-18,-0.015,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.027000000000000003
-139,-5,-0.28,-0.06,0.5,-6,6,-0.011000000000000001,0.1,-0.0006,-0.0007,-0.0007,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,0.027999999999999997
-75,-8,-0.25,0.0,0.2,-7,1,0.003,-0.3,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0001,0.0,-0.0005,0.028999999999999998
-60,-9,-0.18,0.08,0.0,-7,1,0.009000000000000001,-1.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.026000000000000002
